"","Year","Age","Result","Variable","Group","Run","Scenario","Estimate"
"2002",2,18,15279.1622127794,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2003",3,18,16806.0996134714,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2004",4,18,16652.4165037365,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2005",5,18,14977.0312946954,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2006",6,18,23227.7292393442,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2007",7,18,17225.1345297588,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2008",8,18,26767.9953195446,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2009",9,18,13802.8250109907,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2010",10,18,9765.82972631457,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2011",1,19,31152.311125573,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2012",2,19,10560.0009444776,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2013",3,19,13235.3133134152,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2014",4,19,14456.1889074038,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2015",5,19,14223.0543696748,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2016",6,19,12701.2945868673,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2017",7,19,19558.638744908,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2018",8,19,14402.4691908037,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2019",9,19,22227.5160622982,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2020",10,19,11384.6708014126,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2021",1,20,13333.2701266378,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2022",2,20,27152.0934436469,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2023",3,20,9141.27312135854,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2024",4,20,11376.2619672488,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2025",5,20,12337.236479559,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2026",6,20,12051.2792744046,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2027",7,20,10684.8211692581,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2028",8,20,16336.9068946023,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2029",9,20,11946.4471009549,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2030",10,20,18312.2018927359,"Numbers","Pre-Adulto",4,"w/o Aquaculture","Central"
"2031",1,21,10067.8602555165,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2032",2,21,11615.9430978581,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2033",3,21,23492.5301755151,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2034",4,21,7852.9688384878,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2035",5,21,9702.93779208949,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2036",6,21,10446.6054157041,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2037",7,21,10130.8697051304,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2038",8,21,8918.05493359916,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2039",9,21,13540.0715215209,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2040",10,21,9833.67319117328,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2041",1,22,5421.33632812645,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2042",2,22,5547.19322778298,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2043",3,22,6355.99306125423,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2044",4,22,12762.7101581866,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2045",5,22,4235.51934974369,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2046",6,22,5195.32409946847,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2047",7,22,5552.94944869665,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2048",8,22,5346.47419683763,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2049",9,22,4673.28472184879,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2050",10,22,7046.64458095406,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2051",1,23,4545.87018051703,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2052",2,23,2986.27337747252,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2053",3,23,3034.43035370176,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2054",4,23,3451.9046050266,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2055",5,23,6881.21431428885,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2056",6,23,2267.00451113296,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2057",7,23,2760.47830975844,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2058",8,23,2929.23707165698,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2059",9,23,2800.37812843485,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2060",10,23,2430.90530366892,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2061",1,24,3634.08272194497,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2062",2,24,2503.52833257186,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2063",3,24,1633.18831857836,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2064",4,24,1647.57619594264,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2065",5,24,1860.64670353717,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2066",6,24,3681.9984097962,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2067",7,24,1204.16681026832,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2068",8,24,1455.6853952836,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2069",9,24,1533.71984447675,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2070",10,24,1456.1124179596,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2071",1,25,1625.62636093051,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2072",2,25,2001.06559129464,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2073",3,25,1368.93497276183,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2074",4,25,886.585151215501,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2075",5,25,887.888895867109,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2076",6,25,995.365140431688,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2077",7,25,1955.28388867878,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2078",8,25,634.824648275311,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2079",9,25,761.965067972576,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2080",10,25,797.246301605771,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2081",1,26,2610.28208156966,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2082",2,26,895.019498173401,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2083",3,26,1094.03441108751,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2084",4,26,743.019482930698,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2085",5,26,477.705800028644,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2086",6,26,474.895152178392,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2087",7,26,528.473080467016,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2088",8,26,1030.5873393043,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2089",9,26,332.217786888375,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2090",10,26,395.983351526677,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2091",1,27,608.582044221228,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2092",2,27,1436.99539145498,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2093",3,27,489.275649455343,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2094",4,27,593.738053522044,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2095",5,27,400.296486269903,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2096",6,27,255.467738204745,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2097",7,27,252.098060353838,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2098",8,27,278.499281802132,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2099",9,27,539.231301825556,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2100",10,27,172.615978214574,"Numbers","Adulto",4,"w/o Aquaculture","Central"
"2101",1,1,0.0021294110983781,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2102",2,1,0.00224267683366381,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2103",3,1,0.00221492045038242,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2104",4,1,0.00253652821565665,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2105",5,1,0.00288535728972864,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2106",6,1,0.00321602760259244,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2107",7,1,0.00354349891024697,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2108",8,1,0.00388276209758881,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2109",9,1,0.00422991900937443,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2110",10,1,0.0045732724760473,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2111",1,2,0.0264743803211435,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2112",2,2,0.0193404851360114,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2113",3,2,0.0202494551034187,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2114",4,2,0.0198535139693192,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2115",5,2,0.022595047735023,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2116",6,2,0.0255510835731325,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2117",7,2,0.0283175939391506,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2118",8,2,0.0310328979937153,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2119",9,2,0.0338338550813095,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2120",10,2,0.0366769182387161,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2121",1,3,0.229506827018108,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2122",2,3,0.143920131960474,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2123",3,3,0.104520599189996,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2124",4,3,0.108637675511847,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2125",5,3,0.105851937016613,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2126",6,3,0.119759736829378,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2127",7,3,0.134658489617057,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2128",8,3,0.148434277366298,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2129",9,3,0.16185303512634,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2130",10,3,0.175590117502577,"Catches","Machorro",4,"w/o Aquaculture","Central"
"2131",1,4,2.02656413754232,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2132",2,4,2.09531232947734,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2133",3,4,1.30621098910167,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2134",4,4,0.941729358993729,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2135",5,4,0.972744586683798,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2136",6,4,0.942221807999824,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2137",7,4,1.05996582064963,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2138",8,4,1.18540852399805,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2139",9,4,1.30013669866457,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2140",10,4,1.41067050054342,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2141",1,5,16.6703348426901,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2142",2,5,12.895341822117,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2143",3,5,13.2543537498638,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2144",4,5,8.20264991432087,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2145",5,5,5.87705440355422,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2146",6,5,6.03485759441076,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2147",7,5,5.812281926775,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2148",8,5,6.50335278542885,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2149",9,5,7.23656878916187,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2150",10,5,7.89773066905184,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2151",1,6,86.2351611581537,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2152",2,6,77.8853529055379,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2153",3,6,59.8926778051649,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2154",4,6,61.1114201840727,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2155",5,6,37.5839689261607,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2156",6,6,26.7691551125431,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2157",7,6,27.3312344298789,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2158",8,6,26.1808003062087,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2159",9,6,29.1464089520215,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2160",10,6,32.2716843839794,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2161",1,7,140.386458054689,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2162",2,7,305.369852794185,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2163",3,7,274.153301145125,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2164",4,7,209.266590510487,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2165",5,7,212.177191463018,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2166",6,7,129.709250674816,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2167",7,7,91.8514498962975,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2168",8,7,93.2654945471784,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2169",9,7,88.8839612812842,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2170",10,7,98.4543763449188,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2171",1,8,559.841228901157,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2172",2,8,380.566265559368,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2173",3,8,822.661559476594,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2174",4,8,732.939226111628,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2175",5,8,555.795951630937,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2176",6,8,560.011509694296,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2177",7,8,340.285829804689,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2178",8,8,239.586754665271,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2179",9,8,241.976230570865,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2180",10,8,229.395072509455,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2181",1,9,626.985840301231,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2182",2,9,1163.31550300897,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2183",3,9,785.423810862095,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2184",4,9,1683.90690426562,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2185",5,9,1489.5291180742,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2186",6,9,1121.8169585576,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2187",7,9,1122.85269511321,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2188",8,9,677.988459493432,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2189",9,9,474.538102149103,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2190",10,9,476.488572017527,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2191",1,10,1251.93045531228,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2192",2,10,1019.2617446217,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2193",3,10,1876.47062767841,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2194",4,10,1255.25811052891,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2195",5,10,2669.26247258664,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2196",6,10,2342.64538582194,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2197",7,10,1750.8938253677,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2198",8,10,1739.72552293228,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2199",9,10,1043.24819298989,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2200",10,10,725.267048680554,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2201",1,11,2833.41640921418,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2202",2,11,1676.32935184038,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2203",3,11,1352.56061147462,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2204",4,11,2464.08241362886,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2205",5,11,1632.84629464079,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2206",6,11,3440.64301885483,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2207",7,11,2992.87409939822,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2208",8,11,2217.79816374166,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2209",9,11,2185.85743090691,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2210",10,11,1300.39788790904,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2211",1,12,1873.93599106639,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2212",2,12,3326.99544678841,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2213",3,12,1948.51391874899,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2214",4,12,1553.94610121588,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2215",5,12,2801.05524980151,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2216",6,12,1837.09785546511,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2217",7,12,3832.17093295561,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2218",8,12,3301.14017353513,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2219",9,12,2423.68333448053,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2220",10,12,2367.20162456732,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2221",1,13,2409.29019186845,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2222",2,13,2030.42473345598,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2223",3,13,3565.41051066004,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2224",4,13,2062.073538127,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2225",5,13,1625.65362121344,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2226",6,13,2897.57432376247,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2227",7,13,1879.58997070184,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2228",8,13,3879.25960635274,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2229",9,13,3307.92573088941,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2230",10,13,2404.61608953619,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2231",1,14,1421.37580932059,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2232",2,14,2490.14217893208,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2233",3,14,2074.36331160032,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2234",4,14,3594.82643654938,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2235",5,14,2053.94056301334,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2236",6,14,1600.12290978323,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2237",7,14,2819.0169906746,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2238",8,14,1808.09423910647,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2239",9,14,3691.64973685489,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2240",10,14,3114.85130513465,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2241",1,15,1415.54330622233,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2242",2,15,1428.93511038831,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2243",3,15,2473.51836742035,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2244",4,15,2032.65439459143,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2245",5,15,3478.45893040347,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2246",6,15,1963.13883912476,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2247",7,15,1511.00551100658,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2248",8,15,2630.98299684871,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2249",9,15,1668.67033747571,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2250",10,15,3369.76137876739,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2251",1,16,1266.92226345055,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2252",2,16,1399.61305690457,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2253",3,16,1395.62133595566,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2254",4,16,2382.5163979284,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2255",5,16,1932.8173004754,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2256",6,16,3266.20144523867,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2257",7,16,1820.66762268074,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2258",8,16,1384.61154519914,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2259",9,16,2383.33643125813,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2260",10,16,1494.67159294076,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2261",1,17,1017.89295572178,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2262",2,17,1239.83851179858,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2263",3,17,1352.73901111408,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2264",4,17,1330.01497180303,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2265",5,17,2241.02856232646,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
"2266",6,17,1794.92387788586,"Catches","Pre-Adulto",4,"w/o Aquaculture","Central"
